14584887621258891555.wav	इतालवी भाषा में उच्चारण करना तुलनात्मक रूप से आसान है क्योंकि ज़्यादातर शब्दों का उच्चारण वैसे ही किया जाता है जैसे उन्हें लिखा जाता है	इतालवी भाषा में उच्चारण करना तुलनात्मक रूप से आसान है क्योंकि ज़्यादातर शब्दों का उच्चारण वैसे ही किया जाता है जैसे उन्हें लिखा जाता है.1
7770318110791441263.wav	वे गुण जो किसी उप-संस्कृति को अलग बनाते हैं, जैसे कि भाषा, सौंदर्य, धर्म, राजनीति, यौन, भूगोल या कई सारे कारकों का मिश्रण हो सकते हैं.	वे गुण जो किसी उप-संस्कृति को अलग बनाते हैं जैसे कि भाषा सौंदर्य धर्म राजनीति यौन भूगोल या कई सारे कारकों का मिश्रण हो सकते हैं
14162976417642804004.wav	वे गुण जो किसी उप-संस्कृति को अलग बनाते हैं, जैसे कि भाषा, सौंदर्य, धर्म, राजनीति, यौन, भूगोल या कई सारे कारकों का मिश्रण हो सकते हैं.	वे गुण जो किसी उप-संस्कृति को अलग बनाते हैं जैसे कि भाषा सौंदर्य धर्म राजनीति यौन भूगोल या कई सारे कारकों का मिश्रण हो सकते हैं
3713345037046283776.wav	अमेज़न धरती की सबसे चौड़ी नदी भी है, जो कभी-कभी छह मील जितनी चौड़ी हो जाती है.	अमेज़न धरती की सबसे चौड़ी नदी भी है जो कभी-कभी छह मील जितनी चौड़ी हो जाती है
3278897377488818776.wav	किसी समझौते पर हस्ताक्षर होने के बाद इज़राइल, वर्तमान सैन्य स्थिति को अगले दस सालों तक बनाए रखने की मांग करता है, जबकि पीए वर्तमान सैन्य स्थिति को केवल पांच साल तक जारी रखने के लिए सहमत है।	किसी समझौते पर हस्ताक्षर होने के बाद इज़राइल वर्तमान सैन्य स्थिति को अगले दस सालों तक बनाए रखने की मांग करता है जबकि पीए वर्तमान सैन्य स्थिति को केवल पांच साल तक जारी रखने के लिए सहमत है
6415914253150788150.wav	डेविड क्लोकर एरेनस्ट्रॉल ने 2000 में अपना 1000वाँ शानदार स्टैंप “ग्रेट डीड्स बाय स्वीडिश किंग्स” बनाया था. इसे गिनीज बुक ऑफ़ वर्ल्ड रिकॉर्ड में शामिल किया गया है.	डेविड क्लोकर एरेनस्ट्रॉल ने 2000 में अपना 1000वां शानदार स्टैंप ग्रेट डीड्स बाय स्वीडिश किंग्स बनाया था इसे गिनीज बुक ऑफ़ वर्ल्ड रिकॉर्ड में शामिल किया गया है
16832387969928342242.wav	हालांकि तीन लोग घर के अन्दर थे फिर भी जब कार टकराई तब किसी को भी चोट नहीं आई।	हालांकि तीन लोग घर के अन्दर थे फिर भी जब कार टकराई तब किसी को भी चोट नहीं आई
2779992619492107297.wav	हालांकि तीन लोग घर के अन्दर थे फिर भी जब कार टकराई तब किसी को भी चोट नहीं आई।	हालांकि तीन लोग घर के अन्दर थे फिर भी जब कार टकराई तब किसी को भी चोट नहीं आई
7160857455644897844.wav	यह मुझे समझ में नहीं आया; यह निश्चित रूप से उचित नहीं था।	यह मुझे समझ में नहीं आया यह निश्चित रूप से उचित नहीं था
5972362830616002892.wav	यह मुझे समझ में नहीं आया; यह निश्चित रूप से उचित नहीं था।	यह मुझे समझ में नहीं आया यह निश्चित रूप से उचित नहीं था
10322493392875105700.wav	पूर्व हाउस स्पीकर न्यूट गिंग्रिच, टेक्सास के गर्वनर रिक पैरी, और कांग्रेसवुमन मिशेल बैचमैन ने क्रमश: चौथा, पाँचवाँ और छठा स्थान हासिल किया.	पूर्व हाउस स्पीकर न्यूट गिंग्रिच टेक्सास के गर्वनर रिक पैरी और कांग्रेसवुमन मिशेल बैचमैन ने क्रमश चौथा पांचवां और छठा स्थान हासिल किया
7310461321326292121.wav	पूर्व हाउस स्पीकर न्यूट गिंग्रिच, टेक्सास के गर्वनर रिक पैरी, और कांग्रेसवुमन मिशेल बैचमैन ने क्रमश: चौथा, पाँचवाँ और छठा स्थान हासिल किया.	पूर्व हाउस स्पीकर न्यूट गिंग्रिच टेक्सास के गर्वनर रिक पैरी और कांग्रेसवुमन मिशेल बैचमैन ने क्रमश चौथा पांचवां और छठा स्थान हासिल किया
15432971501523592448.wav	पूर्व हाउस स्पीकर न्यूट गिंग्रिच, टेक्सास के गर्वनर रिक पैरी, और कांग्रेसवुमन मिशेल बैचमैन ने क्रमश: चौथा, पाँचवाँ और छठा स्थान हासिल किया.	पूर्व हाउस स्पीकर न्यूट गिंग्रिच टेक्सास के गर्वनर रिक पैरी और कांग्रेसवुमन मिशेल बैचमैन ने क्रमश चौथा पांचवां और छठा स्थान हासिल किया
5607496001416985935.wav	बफ़ेलो-पिट्सबर्ग हाइवे पर पॉइंट मैरियन और फ़ेयरमोंट के बीच का हिस्सा गाड़ी चलाने की सबसे चुनौती भरी स्थितियाँ पैदा करता है, जहाँ रास्ता अक्सर सुनसान जंगल के बीच से होकर गुज़रता है.	बफ़ेलो-पिट्सबर्ग हाइवे पर पॉइंट मैरियन और फ़ेयरमोंट के बीच का हिस्सा गाड़ी चलाने की सबसे चुनौती भरी स्थितियां पैदा करता है जहां रास्ता अक्सर सुनसान जंगल के बीच से होकर गुज़रता है
17287937857693584503.wav	बफ़ेलो-पिट्सबर्ग हाइवे पर पॉइंट मैरियन और फ़ेयरमोंट के बीच का हिस्सा गाड़ी चलाने की सबसे चुनौती भरी स्थितियाँ पैदा करता है, जहाँ रास्ता अक्सर सुनसान जंगल के बीच से होकर गुज़रता है.	बफ़ेलो-पिट्सबर्ग हाइवे पर पॉइंट मैरियन और फ़ेयरमोंट के बीच का हिस्सा गाड़ी चलाने की सबसे चुनौती भरी स्थितियां पैदा करता है जहां रास्ता अक्सर सुनसान जंगल के बीच से होकर गुज़रता है
11636485706819037033.wav	स्पेन के लोगों ने उपनिवेश काल की शुरुआत की, जो तीन शताब्दियों तक जारी रहा.	स्पेन के लोगों ने उपनिवेश काल की शुरुआत की जो तीन शताब्दियों तक जारी रहा
9976638384571281068.wav	स्पेन के लोगों ने उपनिवेश काल की शुरुआत की, जो तीन शताब्दियों तक जारी रहा.	स्पेन के लोगों ने उपनिवेश काल की शुरुआत की जो तीन शताब्दियों तक जारी रहा
4562605911728490657.wav	स्पेन के लोगों ने उपनिवेश काल की शुरुआत की, जो तीन शताब्दियों तक जारी रहा.	स्पेन के लोगों ने उपनिवेश काल की शुरुआत की जो तीन शताब्दियों तक जारी रहा
11955664484384129932.wav	चूँकि बिशकेक की गलियों में कानून लागू करने वाले अधिकारी मौजूद नहीं थे, तो पूरी रात बड़े पैमाने पर लूट जारी रहने की सूचना मिली है.	चूंकि बिशकेक की गलियों में कानून लागू करने वाले अधिकारी मौजूद नहीं थे तो पूरी रात बड़े पैमाने पर लूट जारी रहने की सूचना मिली है
4772500206433514802.wav	चूँकि बिशकेक की गलियों में कानून लागू करने वाले अधिकारी मौजूद नहीं थे, तो पूरी रात बड़े पैमाने पर लूट जारी रहने की सूचना मिली है.	चूंकि बिशकेक की गलियों में कानून लागू करने वाले अधिकारी मौजूद नहीं थे तो पूरी रात बड़े पैमाने पर लूट जारी रहने की सूचना मिली है
18004497288808894341.wav	हम पर्यावरण के साथ ज़्यादा दोस्ताना तरीके से रहना शुरू कर सकते हैं, इसके लिए पर्यावरण आंदोलन में शामिल हो सकते हैं, और हम भविष्य को कुछ हद तक कष्ट से बचाने के लिए पर्यावरण कार्यकर्ता भी बन सकते हैं.	हम पर्यावरण के साथ ज़्यादा दोस्ताना तरीके से रहना शुरू कर सकते हैं इसके लिए पर्यावरण आंदोलन में शामिल हो सकते हैं और हम भविष्य को कुछ हद तक कष्ट से बचाने के लिए पर्यावरण कार्यकर्ता भी बन सकते हैं
13971367273404298857.wav	न्यू किंगडम प्राचीन मिस्रवासी अपने पूर्ववर्तियों के स्मारकों से आश्चर्यचकित थे, जो तब एक हज़ार वर्ष से अधिक पुराने थे।	न्यू किंगडम प्राचीन मिस्रवासी अपने पूर्ववर्तियों के स्मारकों से आश्चर्यचकित थे जो तब एक हज़ार वर्ष से अधिक पुराने थे
14190786512585155978.wav	सर्दी का मौसम भ्रामक तौर से ठंडा हो सकता है: तापमान शायद ही कभी बर्फीला हो, लेकिन हवा और नमी के गठबंधन से थर्मामीटर के तापमान से अधिक ठंड महसूस हो सकती है।	सर्दी का मौसम भ्रामक तौर से ठंडा हो सकता है तापमान शायद ही कभी बर्फीला हो लेकिन हवा और नमी के गठबंधन से थर्मामीटर के तापमान से अधिक ठंड महसूस हो सकती है
9209549110310952352.wav	तरलता के आधार पर एक करी “सूखी” या “गीली” हो सकती है.	तरलता के आधार पर एक करी सूखी या गीली हो सकती है
15168272720114107384.wav	तरलता के आधार पर एक करी “सूखी” या “गीली” हो सकती है.	तरलता के आधार पर एक करी सूखी या गीली हो सकती है
4363242317049009306.wav	तरलता के आधार पर एक करी “सूखी” या “गीली” हो सकती है.	तरलता के आधार पर एक करी सूखी या गीली हो सकती है
11924274050066828963.wav	साथ ही संयुक्त राष्ट्र संघ वैश्विक तापवृद्धि (ग्लोबल वार्मिंग) से प्रभावित देशों को इसके प्रभावों से निपटने में सहायता करने के लिए एक निधि को एकत्र करने की आशा करता है।	साथ ही संयुक्त राष्ट्र संघ वैश्विक तापवृद्धि ग्लोबल वार्मिंग से प्रभावित देशों को इसके प्रभावों से निपटने में सहायता करने के लिए एक निधि को एकत्र करने की आशा करता है।
2954404154413890757.wav	साथ ही संयुक्त राष्ट्र संघ वैश्विक तापवृद्धि (ग्लोबल वार्मिंग) से प्रभावित देशों को इसके प्रभावों से निपटने में सहायता करने के लिए एक निधि को एकत्र करने की आशा करता है।	साथ ही संयुक्त राष्ट्र संघ वैश्विक तापवृद्धि ग्लोबल वार्मिंग से प्रभावित देशों को इसके प्रभावों से निपटने में सहायता करने के लिए एक निधि को एकत्र करने की आशा करता है।
11185860415976851113.wav	साथ ही संयुक्त राष्ट्र संघ वैश्विक तापवृद्धि (ग्लोबल वार्मिंग) से प्रभावित देशों को इसके प्रभावों से निपटने में सहायता करने के लिए एक निधि को एकत्र करने की आशा करता है।	साथ ही संयुक्त राष्ट्र संघ वैश्विक तापवृद्धि ग्लोबल वार्मिंग से प्रभावित देशों को इसके प्रभावों से निपटने में सहायता करने के लिए एक निधि को एकत्र करने की आशा करता है।
16074294986184393215.wav	जैसे ही आप धारा से निकल आते हैं, पीछे की ओर तैरने में कोई खास मुश्किल नहीं होती है.	जैसे ही आप धारा से निकल आते हैं पीछे की ओर तैरने में कोई खास मुश्किल नहीं होती है
15542436192802298300.wav	जैसे ही आप धारा से निकल आते हैं, पीछे की ओर तैरने में कोई खास मुश्किल नहीं होती है.	जैसे ही आप धारा से निकल आते हैं पीछे की ओर तैरने में कोई खास मुश्किल नहीं होती है
5093399558220017966.wav	प्रथम विश्व युद्ध के दौरान युद्ध की भयानकता और अत्याचारों को देखने के बाद, राष्ट्र भविष्य में ऐसी स्थिति से बचने के लिए कामना करता है ।	प्रथम विश्व युद्ध के दौरान युद्ध की भयानकता और अत्याचारों को देखने के बाद राष्ट्र भविष्य में ऐसी स्थिति से बचने के लिए कामना करता है
11625356119871723360.wav	प्रथम विश्व युद्ध के दौरान युद्ध की भयानकता और अत्याचारों को देखने के बाद, राष्ट्र भविष्य में ऐसी स्थिति से बचने के लिए कामना करता है ।	प्रथम विश्व युद्ध के दौरान युद्ध की भयानकता और अत्याचारों को देखने के बाद राष्ट्र भविष्य में ऐसी स्थिति से बचने के लिए कामना करता है
14305143421079262179.wav	खुली बहस और मध्य पूर्व की ओर नीति के बारे में संयुक्त राज्य अमेरिका में आम सहमति बनाने के लिए रिपोर्ट एक याचिका के साथ खुलती है.	खुली बहस और मध्य पूर्व की ओर नीति के बारे में संयुक्त राज्य अमेरिका में आम सहमति बनाने के लिए रिपोर्ट एक याचिका के साथ खुलती है
14156493267883433925.wav	पूर्वी अफ्रीकी द्वीप, अफ्रीका के पूर्वी तट के परे हिंद महासागर में हैं।	पूर्वी अफ्रीकी द्वीप अफ्रीका के पूर्वी तट के परे हिंद महासागर में हैं
3510033304986400156.wav	पूर्वी अफ्रीकी द्वीप, अफ्रीका के पूर्वी तट के परे हिंद महासागर में हैं।	पूर्वी अफ्रीकी द्वीप अफ्रीका के पूर्वी तट के परे हिंद महासागर में हैं
9400334084333365946.wav	पूर्वी अफ्रीकी द्वीप, अफ्रीका के पूर्वी तट के परे हिंद महासागर में हैं।	पूर्वी अफ्रीकी द्वीप अफ्रीका के पूर्वी तट के परे हिंद महासागर में हैं
2973219805521600356.wav	एक दिन में केवल अठारह मैडल उपलब्ध होने के कारण, कई देश मैडल पोडियम पर चढ़ने में विफल रहे.	एक दिन में केवल अठारह मैडल उपलब्ध होने के कारण कई देश मैडल पोडियम पर चढ़ने में विफल रहे
7323899185724356970.wav	एक दिन में केवल अठारह मैडल उपलब्ध होने के कारण, कई देश मैडल पोडियम पर चढ़ने में विफल रहे.	एक दिन में केवल अठारह मैडल उपलब्ध होने के कारण कई देश मैडल पोडियम पर चढ़ने में विफल रहे
9856841440926009813.wav	एक दिन में केवल अठारह मैडल उपलब्ध होने के कारण, कई देश मैडल पोडियम पर चढ़ने में विफल रहे.	एक दिन में केवल अठारह मैडल उपलब्ध होने के कारण कई देश मैडल पोडियम पर चढ़ने में विफल रहे
14547992024385909956.wav	इसकी सापेक्ष अगम्यता के कारण, “टिम्बकटू” का उपयोग, दूर स्थित भूमि के रूपक के रूप में किया जाने लगा है.	इसकी सापेक्ष अगम्यता के कारण टिम्बकटू का उपयोग दूर स्थित भूमि के रूपक के रूप में किया जाने लगा है
6212823387076275922.wav	इसकी सापेक्ष अगम्यता के कारण, “टिम्बकटू” का उपयोग, दूर स्थित भूमि के रूपक के रूप में किया जाने लगा है.	इसकी सापेक्ष अगम्यता के कारण टिम्बकटू का उपयोग दूर स्थित भूमि के रूपक के रूप में किया जाने लगा है
14826167258984995017.wav	आख़िरकार, लोहे के पहियों ने लकड़ी के पहियों की जगह ले ली. 1767 में, पूरी तरह लोहे से बनी रेल की शुरुआत हो गई.	आख़िरकार लोहे के पहियों ने लकड़ी के पहियों की जगह ले ली 1767 में पूरी तरह लोहे से बनी रेल की शुरुआत हो गई
12409483654617280591.wav	आख़िरकार, लोहे के पहियों ने लकड़ी के पहियों की जगह ले ली. 1767 में, पूरी तरह लोहे से बनी रेल की शुरुआत हो गई.	आख़िरकार लोहे के पहियों ने लकड़ी के पहियों की जगह ले ली 1767 में पूरी तरह लोहे से बनी रेल की शुरुआत हो गई
15637318958561183784.wav	हाथी और जिराफ़ जैसे कुछ जानवर, कारों के बहुत करीब चले आते हैं और मानक उपकरण से अच्छा नज़ारा दिखाई देगा.	हाथी और जिराफ़ जैसे कुछ जानवर कारों के बहुत करीब चले आते हैं और मानक उपकरण से अच्छा नज़ारा दिखाई देगा
14733972733964668077.wav	हाथी और जिराफ़ जैसे कुछ जानवर, कारों के बहुत करीब चले आते हैं और मानक उपकरण से अच्छा नज़ारा दिखाई देगा.	हाथी और जिराफ़ जैसे कुछ जानवर कारों के बहुत करीब चले आते हैं और मानक उपकरण से अच्छा नज़ारा दिखाई देगा
2904654230018893182.wav	हाथी और जिराफ़ जैसे कुछ जानवर, कारों के बहुत करीब चले आते हैं और मानक उपकरण से अच्छा नज़ारा दिखाई देगा.	हाथी और जिराफ़ जैसे कुछ जानवर कारों के बहुत करीब चले आते हैं और मानक उपकरण से अच्छा नज़ारा दिखाई देगा
5858094099481251375.wav	कुछ रिपोर्ट आधिकारिक मृत्यु दर आठ बताती हैं, और आधिकारिक रिपोर्टों से पुष्टि होती है कि 30 तक घायल हुए हैं; लेकिन अंतिम संख्या अभी तक ज्ञात नहीं हैं।	कुछ रिपोर्ट आधिकारिक मृत्यु दर आठ बताती हैं और आधिकारिक रिपोर्टों से पुष्टि होती है कि 30 तक घायल हुए हैं लेकिन अंतिम संख्या अभी तक ज्ञात नहीं हैं
9195457276131503091.wav	कुछ रिपोर्ट आधिकारिक मृत्यु दर आठ बताती हैं, और आधिकारिक रिपोर्टों से पुष्टि होती है कि 30 तक घायल हुए हैं; लेकिन अंतिम संख्या अभी तक ज्ञात नहीं हैं।	कुछ रिपोर्ट आधिकारिक मृत्यु दर आठ बताती हैं और आधिकारिक रिपोर्टों से पुष्टि होती है कि 30 तक घायल हुए हैं लेकिन अंतिम संख्या अभी तक ज्ञात नहीं हैं
13803602884837941019.wav	कुछ रिपोर्ट आधिकारिक मृत्यु दर आठ बताती हैं, और आधिकारिक रिपोर्टों से पुष्टि होती है कि 30 तक घायल हुए हैं; लेकिन अंतिम संख्या अभी तक ज्ञात नहीं हैं।	कुछ रिपोर्ट आधिकारिक मृत्यु दर आठ बताती हैं और आधिकारिक रिपोर्टों से पुष्टि होती है कि 30 तक घायल हुए हैं लेकिन अंतिम संख्या अभी तक ज्ञात नहीं हैं
12040070323669249358.wav	मुझे नहीं पता आपने इसपर ध्यान दिया है कि नहीं लेकिन, सेंट्रल अमेरिका से इस देश में आए ज़्यादातर प्रोडक्ट पर टैक्स नहीं लगाया जाता.	मुझे नहीं पता आपने इसपर ध्यान दिया है कि नहीं लेकिन सेंट्रल अमेरिका से इस देश में आए ज़्यादातर प्रोडक्ट पर टैक्स नहीं लगाया जाता
5951580264445542681.wav	मुझे नहीं पता आपने इसपर ध्यान दिया है कि नहीं लेकिन, सेंट्रल अमेरिका से इस देश में आए ज़्यादातर प्रोडक्ट पर टैक्स नहीं लगाया जाता.	मुझे नहीं पता आपने इसपर ध्यान दिया है कि नहीं लेकिन सेंट्रल अमेरिका से इस देश में आए ज़्यादातर प्रोडक्ट पर टैक्स नहीं लगाया जाता
16019755920688310066.wav	मुझे नहीं पता आपने इसपर ध्यान दिया है कि नहीं लेकिन, सेंट्रल अमेरिका से इस देश में आए ज़्यादातर प्रोडक्ट पर टैक्स नहीं लगाया जाता.	मुझे नहीं पता आपने इसपर ध्यान दिया है कि नहीं लेकिन सेंट्रल अमेरिका से इस देश में आए ज़्यादातर प्रोडक्ट पर टैक्स नहीं लगाया जाता
18095002437909178316.wav	शुरुआत में पोशाक, पूर्व में बीजान्टिन संस्कृति से काफी प्रभावित थी।	शुरुआत में पोशाक पूर्व में बीजान्टिन संस्कृति से काफी प्रभावित थी
13574564954041243241.wav	शुरुआत में पोशाक, पूर्व में बीजान्टिन संस्कृति से काफी प्रभावित थी।	शुरुआत में पोशाक पूर्व में बीजान्टिन संस्कृति से काफी प्रभावित थी
970546642842046845.wav	हज़ारों मील दूर किसी को कॉल करने के लिए, आप सैटेलाइट इस्तेमाल करते हैं.	हज़ारों मील दूर किसी को कॉल करने के लिए आप सैटेलाइट इस्तेमाल करते हैं
4406539557769687534.wav	हज़ारों मील दूर किसी को कॉल करने के लिए, आप सैटेलाइट इस्तेमाल करते हैं.	हज़ारों मील दूर किसी को कॉल करने के लिए आप सैटेलाइट इस्तेमाल करते हैं
2540989595543465842.wav	प्राचीन रोमन भोजन में बाद की शताब्दियों में अमेरिका या एशिया से यूरोप आए खाद्य पदार्थ शामिल नहीं हो सकते थे.	प्राचीन रोमन भोजन में बाद की शताब्दियों में अमेरिका या एशिया से यूरोप आए खाद्य पदार्थ शामिल नहीं हो सकते थे
2219350441500179211.wav	उसका पहला स्लैलम था, जहाँ उसने अपने पहले चक्र मे दौड़ को पूरा ना कर सका ।इस दौड़ में 116 प्रतियोगियों में से 36 खिलाड़ियों ने एक ही स्थान प्राप्त किया ।	उसका पहला स्लैलम था जहाँ उसने अपने पहले चक्र मे दौड़ को पूरा ना कर सका ।इस दौड़ में 116 प्रतियोगियों में से 36 खिलाड़ियों ने एक ही स्थान प्राप्त किया ।
6442555704820583133.wav	उसका पहला स्लैलम था, जहाँ उसने अपने पहले चक्र मे दौड़ को पूरा ना कर सका ।इस दौड़ में 116 प्रतियोगियों में से 36 खिलाड़ियों ने एक ही स्थान प्राप्त किया ।	उसका पहला स्लैलम था जहाँ उसने अपने पहले चक्र मे दौड़ को पूरा ना कर सका ।इस दौड़ में 116 प्रतियोगियों में से 36 खिलाड़ियों ने एक ही स्थान प्राप्त किया ।
11867223640312846075.wav	उसका पहला स्लैलम था, जहाँ उसने अपने पहले चक्र मे दौड़ को पूरा ना कर सका ।इस दौड़ में 116 प्रतियोगियों में से 36 खिलाड़ियों ने एक ही स्थान प्राप्त किया ।	उसका पहला स्लैलम था जहाँ उसने अपने पहले चक्र मे दौड़ को पूरा ना कर सका ।इस दौड़ में 116 प्रतियोगियों में से 36 खिलाड़ियों ने एक ही स्थान प्राप्त किया ।
17089135861668579021.wav	ऑकलैंड के दो बंदरगाहों में फैले होने की वजह से, यहां कई समुद्री तट हैं. सबसे लोकप्रिय समुद्री तट तीन इलाकों में हैं.	ऑकलैंड के दो बंदरगाहों में फैले होने की वजह से यहां कई समुद्री तट हैं सबसे लोकप्रिय समुद्री तट तीन इलाकों में हैं
